sample_index,variant_index,pitch,setting,sampler,n_steps,guidance_scale,target_harmonic,off_target_harmonic,target_ratio,margin_ratio,sample_std,sample_absmax,finite,artifact_penalty,total_score,selected
54,0,66,heun_50_gs5,heun,50,5.0,1.1738637355455424,1.171082469049973,2.68009592907113,0.0023749535539337777,0.816171407699585,7.554719924926758,True,0.0,6.703802253008725,True
55,0,67,heun_50_gs5,heun,50,5.0,0.9033154853293467,0.958748718329674,3.0607744274351787,-0.05781831189169111,0.705917477607727,7.980186462402344,True,0.0,7.5652086007504105,True
56,0,68,heun_50_gs5,heun,50,5.0,1.3747622830482153,1.3750847549438816,3.340345506527097,-0.00023451055810324144,0.9549815058708191,12.056325912475586,True,0.0,8.350512000480586,True
57,1,69,heun_50_gs5,heun,50,5.0,1.2699950790300178,1.2740971284428895,3.1348211499446825,-0.003219573523165474,0.7773451805114746,10.381484985351562,True,0.0,7.832223514576959,True
58,0,70,rk4_32_gs6,rk4,32,6.0,1.6041946691354765,1.5497133388640325,3.357470907322509,0.03515574690724563,1.0419687032699585,11.04270076751709,True,0.0,8.44641088866714,True
59,1,71,heun_50_gs5,heun,50,5.0,1.6412613040716886,1.3339532781377013,3.007267789746183,0.23037390339433278,0.8435938954353333,7.235151290893555,True,0.0,7.863730329456956,True
60,1,72,heun_50_gs5,heun,50,5.0,1.3378416422467152,1.1795917956855826,3.0876066429831495,0.1341564478477852,0.6782459616661072,6.584088325500488,True,0.0,7.920251279229552,True
61,0,73,heun_50_gs5,heun,50,5.0,1.135809797183768,1.0824407823980777,3.531025695615767,0.04930432699922055,0.6717000007629395,8.5505952835083,True,0.0,8.901520729538248,True
62,0,74,heun_50_gs5,heun,50,5.0,1.5496095741033273,1.4651619654883892,3.9010572677915762,0.057637046297757524,0.8534841537475586,9.166031837463379,True,0.0,9.839098738925577,True
63,1,75,heun_50_gs5,heun,50,5.0,1.510937741777643,1.275706231183418,3.9399419119580994,0.1843931643510742,0.8236313462257385,12.4402494430542,True,0.0,10.12644452642186,True
64,1,76,heun_50_gs5,heun,50,5.0,1.2286339242834676,1.1681751441315387,3.576071928703953,0.05175489303817293,0.6183568835258484,6.447268486022949,True,0.0,9.017812161317142,True
65,2,77,heun_50_gs5,heun,50,5.0,1.5764783530888713,1.4291882862924912,4.250171160521937,0.10305854531447717,0.7912747859954834,9.965039253234863,True,0.0,10.780015719276559,True
66,0,78,heun_50_gs5,heun,50,5.0,1.5583891690874754,1.319067208212632,3.7167454609789647,0.1814327257705111,0.8462960124015808,10.987894058227539,True,0.0,9.564012741103177,True
67,2,79,heun_50_gs5,heun,50,5.0,1.0651253444196982,1.024330468379035,3.6774327773642654,0.03982589301181343,0.5537040829658508,7.23579216003418,True,0.0,9.253320782928384,True
68,0,80,heun_50_gs5,heun,50,5.0,1.2499112254423523,1.2005805057106966,3.5209585757133817,0.04108905574105028,0.625408411026001,7.503854274749756,True,0.0,8.86403002289503,True
69,0,81,heun_50_gs5,heun,50,5.0,1.6904878732716622,1.3351106119582181,4.193823849815051,0.2661781394505043,0.7480990886688232,9.516414642333984,True,0.0,10.883826833713384,True
70,1,82,heun_50_gs5,heun,50,5.0,1.4505130323581166,1.0780861742983257,4.481139503597976,0.3454518418693823,0.7046815752983093,9.990354537963867,True,0.0,11.721026521799015,True
71,1,83,heun_50_gs5,heun,50,5.0,1.4484935201381455,1.3632322363050335,4.014665560437526,0.06254347640631887,0.7153705358505249,8.933008193969727,True,0.0,10.130479115703292,True
72,1,48,heun_50_gs5,heun,50,5.0,0.8060954774991056,0.8172287211506504,2.3645489196468494,-0.01362316720787493,0.657122790813446,6.883256435394287,True,0.0,5.8909375483053115,True
73,0,49,heun_50_gs5,heun,50,5.0,0.9490252629393162,0.9556652054148401,2.3084030951770993,-0.006947979656915322,0.746725857257843,7.0711989402771,True,0.0,5.760585768457375,True
74,1,50,heun_50_gs5,heun,50,5.0,0.834863590880682,0.8970237421521898,2.231436981581802,-0.06929599257808919,0.7202367782592773,5.906986236572266,True,0.0,5.474648465087371,True
75,2,51,heun_50_gs5,heun,50,5.0,1.1070171697168056,1.1531485880849914,2.0980112781640035,-0.040004747388840634,0.8598678112030029,6.888900279998779,True,0.0,5.185021074326747,True
76,1,52,heun_50_gs5,heun,50,5.0,1.0902235716267794,1.0996230918160543,1.9905585446854903,-0.00854794717731138,0.8426751494407654,7.666224479675293,True,0.0,4.963574440947759,True
77,1,53,heun_50_gs5,heun,50,5.0,0.8333568366284071,0.8556635441299317,2.1114493367271816,-0.026069484196048136,0.6596583127975464,7.881923675537109,True,0.0,5.239519115523882,True
78,0,54,heun_50_gs5,heun,50,5.0,1.2808625019364699,1.3057483713823668,1.801738827056749,-0.019058702121116752,0.9266873598098755,7.306814670562744,True,0.0,4.4757590144601975,True
79,0,55,heun_50_gs5,heun,50,5.0,0.8411399108765892,0.844527508312918,2.2349380622102584,-0.004011233930063109,0.64803147315979,6.346153259277344,True,0.0,5.581328304630551,True
80,1,56,heun_50_gs5,heun,50,5.0,0.9072271657808197,0.9069220019748879,2.3651877158541734,0.00033648296314619413,0.7269744277000427,7.688962459564209,True,0.0,5.913474014080153,True
81,0,57,heun_50_gs5,heun,50,5.0,0.7873914871241511,0.7927834897172482,2.5663687049041397,-0.006801355723246295,0.6884540915489197,7.057400226593018,True,0.0,6.4057197286754795,True
82,0,58,heun_50_gs5,heun,50,5.0,0.8527399105367814,0.8437228639874356,2.34771527920244,0.010687213571360581,0.7486082315444946,9.357134819030762,True,0.0,5.88531901836314,True
83,0,59,heun_50_gs5,heun,50,5.0,1.2928417217659882,1.3203644678827557,2.13973251236938,-0.020844809579322433,0.9208868145942688,9.33594036102295,True,0.0,5.318064066554466,True
84,0,60,heun_50_gs5,heun,50,5.0,0.9992607704483506,0.9418250012346068,2.41106964115694,0.06098348263065684,0.6892959475517273,6.208614826202393,True,0.0,6.119149326838335,True
85,0,61,heun_50_gs5,heun,50,5.0,0.9722031858570359,0.9414648321613422,2.5728434116150622,0.03264949716563704,0.7112739682197571,7.82189416885376,True,0.0,6.4810827747861115,True
86,0,62,heun_50_gs5,heun,50,5.0,1.2838597346776062,1.248467651713713,2.7387224066461324,0.028348417863953423,0.909400463104248,9.547204971313477,True,0.0,6.889328643411261,True
87,2,63,heun_50_gs5,heun,50,5.0,1.4437402817983354,1.2735015932848868,2.7667225477863906,0.13367763972525254,0.8961181640625,7.823194980621338,True,0.0,7.1173228290538555,True
88,1,64,heun_50_gs5,heun,50,5.0,1.0901256357198295,1.025390659460334,3.0352536152947414,0.06313201220522686,0.7395991683006287,8.242082595825195,True,0.0,7.682832056544694,True
89,1,65,heun_50_gs5,heun,50,5.0,1.2140497032990778,1.1169359699655137,3.0529787460458113,0.08694655295871351,0.8114975094795227,8.853508949279785,True,0.0,7.762866694552598,True
90,1,66,heun_50_gs5,heun,50,5.0,1.425343410492429,1.3450823233113096,2.6172195049913576,0.059670018104790244,0.899821937084198,8.177579879760742,True,0.0,6.63255378963558,True
91,1,67,heun_50_gs5,heun,50,5.0,1.1964564626085696,1.1119941783665115,2.685393913189693,0.07595568855097247,0.7347065210342407,7.342687129974365,True,0.0,6.827418315800691,True
92,0,68,heun_50_gs5,heun,50,5.0,1.206582864039437,1.2054121044299775,3.4045603964120716,0.0009712525661923387,0.8609038591384888,11.443100929260254,True,0.0,8.512857869879467,True
93,1,69,heun_50_gs5,heun,50,5.0,1.1869754360498026,1.105408908715314,3.3971790015701506,0.07378855548703521,0.7112918496131897,10.029969215393066,True,0.0,8.60363033715593,True
94,2,70,heun_50_gs5,heun,50,5.0,1.6181193123975497,1.4840994534303518,3.430361344260862,0.09030382549793801,1.009093165397644,11.136331558227539,True,0.0,8.711359098899063,True
95,1,71,heun_50_gs5,heun,50,5.0,1.4725757426610384,1.2755774389120909,3.0698735642820707,0.15443852814814393,0.8218991160392761,9.011564254760742,True,0.0,7.906341702927393,True
96,0,72,heun_50_gs5,heun,50,5.0,1.0367815638753453,1.0211614011022336,3.1165596182582167,0.015296467926898396,0.6047062873840332,6.3492279052734375,True,0.0,7.814343747535889,True
97,0,73,heun_50_gs5,heun,50,5.0,1.3756809798872607,1.2623040051330534,3.4692236749508933,0.0898174872257352,0.7304977774620056,7.973187446594238,True,0.0,8.807785418215836,True
98,0,74,heun_50_gs5,heun,50,5.0,1.3790580376279298,1.257914822352389,4.082428614552766,0.09630478324911268,0.7495133876800537,9.11214828491211,True,0.0,10.350528711255585,True
99,0,75,heun_50_gs5,heun,50,5.0,1.6758016908041269,1.5424299505513197,3.2794588859989524,0.08646858765965318,0.8873480558395386,9.201793670654297,True,0.0,8.328350096486862,True
